MouseID,FileName,Condition,CurveID,CurveIndex,NumCurvesInFile,NumSamples,Fs,MeanVal,MedianVal,StdVal,RMSVal,MinVal,MinTime,MaxVal,MaxTime,PeakToPeak,Energy,AbsArea,BaselineMean,BaselineStd,EndMean,Drift,Amp4Hz,Phase4Hz,NoiseAround4Hz,SNR4Hz,BandAmp_0_5,BandAmp_5_10,BandAmp_10_30,BandAmp_30_80,BandEnergy_0_5,BandEnergy_5_10,BandEnergy_10_30,BandEnergy_30_80,DominantFreq_0_80,DominantAmp_0_80,SpectralCentroid_0_80,LowHighRatio
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_077,77,120,2048,2047.92135981978,-1.28553222656157e-10,3.9605e-06,6.62913329914345e-05,6.62751466079725e-05,-0.0001402,0.2856555,0.0001252,0.9922256,0.0002654,4.39256372587847e-09,5.54781971379008e-05,-4.91827961165049e-05,1.92147133133161e-05,0.000104490873786408,0.000153673669902913,5.89264002311856e-05,2.09015415273895,1.16719110818412e-05,5.04856486798811,2.93397905970462e-05,1.1493936603964e-05,3.65627557963464e-06,1.2584086658857e-06,7.46644053889801e-09,7.25665791586481e-10,3.97427076314455e-10,9.45665240921928e-11,3.99984640589801,5.89264002311856e-05,14.9791695914781,16.6508316906686
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_078,78,120,2048,2047.92135981978,-4.51025390601693e-11,-6.0985e-06,7.17942095941183e-05,7.17766795707741e-05,-0.0001686,0.6474858,0.0001352,0.4897649,0.0003038,5.15208956284802e-09,5.7939972353451e-05,7.92712621359223e-05,1.95169060791202e-05,8.19140776699029e-05,2.64281553398058e-06,7.32100556761208e-05,0.0118652379057872,1.10489825114411e-05,6.62595452557204,2.97840251872687e-05,1.14906419337889e-05,2.22211863727328e-06,7.02388263572371e-07,9.16383998390999e-09,9.07668143905492e-10,1.26248644845508e-10,3.08637131203415e-11,3.99984640589801,7.32100556761208e-05,11.7334894701855,64.1037664020621
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_079,79,120,2048,2047.92135981978,1.04282226564253e-10,5.6835e-07,6.89763653713559e-05,6.89595233823249e-05,-0.0001561,0.6719008,0.0001277,0.0014649,0.0002838,4.75559847308663e-09,5.8239399017009e-05,0.000103323980582524,1.10800436521231e-05,-6.25798058252427e-05,-0.000165903786407767,7.52448930300571e-05,-1.23235884452624,1.15143632533626e-05,6.53487226109807,2.62113567393493e-05,1.32839027969052e-05,2.67459780567042e-06,9.75043944330569e-07,7.90883648124277e-09,1.24313343416974e-09,1.88119236083289e-10,6.2801457418677e-11,3.99984640589801,7.52448930300571e-05,13.6919066862975,36.4735235222506
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_080,80,120,2048,2047.92135981978,-2.56689453125833e-10,-5.272e-06,8.37045847063468e-05,8.36841465219147e-05,-0.0001881,0.2202233,0.0001509,0.8823581,0.000339,7.00330529569824e-09,6.915526879043e-05,3.48729009708738e-05,3.11753039171673e-05,1.99788242718447e-05,-1.48940766990291e-05,7.9476459860531e-05,-3.02171638061449,1.21151385281605e-05,6.56009501454226,3.67995550756724e-05,1.01902996515641e-05,1.77620780090141e-06,7.30535018702835e-07,1.32241592966007e-08,5.8226131829704e-10,8.87319403001161e-11,3.51039162386095e-11,3.99984640589801,7.9476459860531e-05,10.5694357772012,111.489484912971
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_081,81,120,2048,2047.92135981978,2.46972656232006e-11,1.2815e-05,6.58161520209175e-05,6.58000816624795e-05,-0.0001648,0.0629907,0.0001164,0.2475681,0.0002812,4.32981700537765e-09,5.39711974144e-05,-1.45798048543689e-05,3.80719253035938e-05,4.69789398058252e-05,6.15587446601942e-05,4.66474346036213e-05,0.191929270191687,1.16884642241332e-05,3.99089510035221,2.65684592669897e-05,1.43611611244602e-05,2.79244178985516e-06,8.5508305271614e-07,6.51229142709135e-09,1.82633179527341e-09,2.22965033720527e-10,4.95875843639556e-11,2.99988480442351,5.42161185593024e-05,12.7182673805048,30.5945196476962
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_082,82,120,2048,2047.92135981978,-5.69824218803428e-11,5.3285e-06,8.99676488385985e-05,8.99456813986996e-05,-0.0001963,0.4633967,0.0001882,0.6093984,0.0003845,8.09053626693949e-09,7.612122562837e-05,5.30888349514563e-05,7.63660859192203e-06,-8.12096116504854e-05,-0.000134298446601942,0.000101054652415429,-2.0891154435725,7.93123981874511e-06,12.741343689263,3.50989052582101e-05,8.24802072539387e-06,3.91701486828437e-06,1.25677497650401e-06,1.51537383416045e-08,4.35146392309781e-10,3.98271222843555e-10,1.00310296424726e-10,3.99984640589801,0.000101054652415429,14.6204142418324,31.2664573172395
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_083,83,120,2048,2047.92135981978,2.17724609373787e-10,1.4535e-05,8.50723572760016e-05,8.50515851218317e-05,-0.0001692,0.5200395,0.0001504,0.0961951,0.0003196,7.23404990858604e-09,7.173063086413e-05,-0.000115255145631068,3.33120006893847e-05,3.81153398058252e-05,0.000153370485436893,9.2181820433074e-05,2.41769140815252,1.41864593634517e-05,6.49787364626845,3.43945395051394e-05,1.2197428035679e-05,4.25265819747382e-06,1.33283093583894e-06,1.26923776408953e-08,1.03867492604466e-09,5.31433562053128e-10,1.03725376206141e-10,3.99984640589801,9.2181820433074e-05,14.5485133752284,21.6182862896455
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_084,84,120,2048,2047.92135981978,-1.944335937593e-11,6.7005e-06,5.70381643880966e-05,5.70242373547125e-05,-0.000118,0.9209338,9.857e-05,0.4775574,0.00021657,3.25188851361059e-09,4.9818212154874e-05,1.93215038834951e-05,3.26075047705187e-05,-1.85747351456311e-05,-3.78962390291262e-05,4.39036860900306e-05,-0.38282302900821,1.0702831400237e-05,4.1020627577248,2.25007783470397e-05,1.54129366706188e-05,2.69633928379746e-06,7.53804739080687e-07,4.41621838221218e-09,1.74515292297854e-09,2.35634704974416e-10,3.65383104495277e-11,3.99984640589801,4.39036860900306e-05,12.9968168064809,22.6376823911745
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_085,85,120,2048,2047.92135981978,1.39155273440399e-10,6.126e-06,6.51784851518833e-05,6.51625704929858e-05,-0.0001845,0.9824596,0.000116,0.3398568,0.0003005,4.24632364582012e-09,5.5308910504243e-05,2.31819223300971e-05,7.67206234728153e-06,-0.000136906699029126,-0.000160088621359223,6.48755234536678e-05,-2.32559867872589,1.13816606602118e-05,5.70000506860965,2.7624930570501e-05,1.28396003403894e-05,3.83452172925745e-06,1.12887961729948e-06,6.95637221407158e-09,9.26019448767644e-10,4.48217516226275e-10,7.42709523159602e-11,3.99984640589801,6.48755234536678e-05,15.2218490817475,15.0862435969399
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_086,86,120,2048,2047.92135981978,1.06347656249337e-10,1.0105e-05,6.73430964128034e-05,6.73266532197689e-05,-0.0001692,0.2778427,0.0001297,0.9126327,0.0002989,4.53305229629919e-09,5.536203983437e-05,-8.29807766990291e-05,4.91296623450225e-05,1.6664340776699e-05,9.96451174757281e-05,7.43392637252569e-05,2.44582825893446,8.09535371289989e-06,9.18295436612717,2.82241659275609e-05,1.08205782503709e-05,2.72223614160573e-06,1.23174356526156e-06,7.9511082566435e-09,7.27077287025747e-10,1.89663217322265e-10,9.01495932042291e-11,3.99984640589801,7.43392637252569e-05,15.3377673795143,31.0142292656228
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_087,87,120,2048,2047.92135981978,-1.31108398439742e-10,-2.6775e-06,5.7497796049854e-05,5.74837567881534e-05,-0.000131,0.8999369,0.0001287,0.7202425,0.0002597,3.30450918275968e-09,4.7134614094017e-05,1.5309747184466e-05,1.3550015318124e-05,2.1474932038835e-06,-1.31622539805825e-05,5.28752615713589e-05,0.308285912721254,1.01403702340155e-05,5.21433245039049,2.39854187257978e-05,1.08326692750587e-05,1.37987067936012e-06,7.23391036541658e-07,5.73364268802603e-09,7.30578700334172e-10,4.77950274580526e-11,3.36173533916762e-11,3.99984640589801,5.28752615713589e-05,12.6911045315851,79.4007458126623
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_088,88,120,2048,2047.92135981978,-2.98276855467039e-10,-6.593e-06,5.73625804913526e-05,5.73485742459199e-05,-0.0001249,0.4321455,0.0001182,0.2534277,0.0002431,3.28898526022416e-09,4.69624637039107e-05,2.16673844660194e-05,1.47366725478149e-05,-6.11034757281553e-05,-8.27708601941748e-05,4.70601545477783e-05,-1.44797687004532,9.50987431880853e-06,4.94855693871836,2.51970815921481e-05,1.05405481449886e-05,2.06488423077251e-06,7.18223334876145e-07,5.61986040688859e-09,7.50100327602983e-10,1.23172737968892e-10,3.26582588701317e-11,3.99984640589801,4.70601545477783e-05,12.5188076359991,40.8773080267603
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_089,89,120,2048,2047.92135981978,-1.52734375039868e-11,5.2825e-06,8.68981174925731e-05,8.68768995414603e-05,-0.0001622,0.2182701,0.0001634,0.9048199,0.0003256,7.54788550161087e-09,7.3184525773582e-05,4.21657174757282e-05,3.49666292754976e-05,4.02080485436893e-06,-3.81449126213592e-05,7.9438781027369e-05,3.10652987845965,1.44441827431142e-05,5.4997075597107,3.49810841062873e-05,1.21943945961375e-05,2.02151507389189e-06,7.6823754411532e-07,1.39160111953331e-08,9.63240406848247e-10,1.17995223008338e-10,3.63766152299815e-11,1.99992320294901,8.27313658340549e-05,11.1369171098822,96.3856514897289
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_090,90,120,2048,2047.92135981978,2.07558593751338e-10,-6.0755e-06,7.74460805353238e-05,7.74271704924596e-05,-0.0001645,0.3105588,0.0001639,0.4301923,0.0003284,5.99519693719086e-09,6.19122355026159e-05,-7.46698058252427e-05,1.3813581550635e-05,0.000124556310679612,0.000199226116504854,7.13873554059843e-05,1.53460093722838,1.43240924647095e-05,4.98372623471651,3.16970945147213e-05,1.45171726681288e-05,3.66888564331207e-06,1.10726398108929e-06,1.01377183192612e-08,1.34468814538522e-09,3.35001776019773e-10,7.89656568238759e-11,3.99984640589801,7.13873554059843e-05,13.6228226243453,27.7374483949621
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_091,91,120,2048,2047.92135981978,3.5270019531257e-10,-3.864e-06,6.87088788320358e-05,6.8692102156136e-05,-0.0001507,0.6587167,0.0001517,0.4824404,0.0003024,4.71878609305713e-09,5.2979142802411e-05,7.9391359223301e-05,2.50363626159305e-05,2.37513504854369e-05,-5.56400087378641e-05,5.9682883882915e-05,-0.011662114439799,1.21700645559799e-05,4.90407290834791,2.85135522158042e-05,1.36094104310404e-05,1.69670227686e-06,6.78258895033112e-07,8.00596989563894e-09,1.222107178479e-09,1.01955958229882e-10,3.04505725124902e-11,3.99984640589801,5.9682883882915e-05,11.1702733671827,69.6949126829246
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_092,92,120,2048,2047.92135981978,2.64794921882605e-11,5.5095e-06,6.90610439533823e-05,6.90441812882714e-05,-0.0001402,0.9980852,0.0001281,0.3510877,0.0002683,4.76728202636813e-09,5.8583178037929e-05,6.80323300970874e-05,6.07208175754904e-06,-6.45930902912621e-05,-0.000132625420388349,7.79441437615372e-05,-2.51548727982675,7.70946654881939e-06,10.1101863878284,2.64404100355912e-05,8.57414235395581e-06,4.29396765210996e-06,1.48129684585486e-06,8.40943912882825e-09,4.10304433187629e-10,4.60163688399645e-10,1.26919009053236e-10,3.99984640589801,7.79441437615372e-05,17.5741701777032,15.0229946556189
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_093,93,120,2048,2047.92135981978,5.8405761718953e-10,1.2935e-06,9.01891214591393e-05,9.0167099944048e-05,-0.0002172,0.551779,0.0001659,0.6802019,0.0003831,8.13041810838697e-09,7.23782762942829e-05,-0.000133954951456311,1.00124442054979e-05,6.70302233009709e-06,0.000140657973786408,8.12275426969981e-05,1.62001715121706,1.47796848262783e-05,5.49589139758617,3.7320818092733e-05,1.31022475542738e-05,2.48675909330132e-06,1.10905245354752e-06,1.45585233916323e-08,1.35505627160801e-09,1.76477307987673e-10,7.47787808148775e-11,3.99984640589801,8.12275426969981e-05,12.4506325358174,63.3360396385065
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_094,94,120,2048,2047.92135981978,2.58657226565798e-10,2.651e-07,7.75500695830171e-05,7.75311341492552e-05,-0.0001667,0.9414424,0.0001484,0.2031328,0.0003151,6.01130758781748e-09,6.42633091836991e-05,-2.02455970873786e-05,1.62871234778741e-05,-2.58085563106796e-05,-5.56295922330097e-06,6.11852659123309e-05,-0.293244132061119,1.24326335647459e-05,4.92134394475647,3.23114110723396e-05,1.66166975222409e-05,2.98900252962235e-06,8.62672403110051e-07,1.00578145601542e-08,1.58513097940637e-09,2.59086283496966e-10,4.85605153314983e-11,2.99988480442351,6.92341328108584e-05,11.9369573982699,37.8451431335794
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_095,95,120,2048,2047.92135981978,-3.33774414065289e-10,9.1615e-06,9.13864884322417e-05,9.13641745542542e-05,-0.0001747,0.7549118,0.0001636,0.9111678,0.0003383,8.34773293261609e-09,7.7542261966531e-05,7.90471844660194e-05,3.54298392966054e-05,1.96164077669903e-06,-7.70855436893204e-05,7.64096284022271e-05,-2.69160557402606,1.63392329278459e-05,4.67645138169054,3.79443930846528e-05,1.67244594675878e-05,2.47338091889702e-06,8.7698936597629e-07,1.4399839140534e-08,2.02199854893578e-09,1.59287995754285e-10,4.7745405677967e-11,1.99992320294901,7.96142593023014e-05,11.2201113549417,79.3196651523876
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_096,96,120,2048,2047.92135981978,-6.95209472661402e-10,-2.383e-06,7.5458289228167e-05,7.54398645480953e-05,-0.0001581,0.2563575,0.0001741,0.3813623,0.0003322,5.69139170408442e-09,6.27059921003514e-05,-9.55300970873786e-05,1.95131366758822e-05,5.86294174757282e-05,0.000154159514563107,6.86930716437094e-05,2.19770946459702,1.24663473718968e-05,5.51028056520729,3.45707444430541e-05,1.24961883948852e-05,2.93433542321276e-06,8.45768516780391e-07,1.01944150508142e-08,7.95242684239459e-10,2.61097673038005e-10,4.48189634861154e-11,3.99984640589801,6.86930716437094e-05,11.9879858078332,35.923674773827
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_097,97,120,2048,2047.92135981978,2.09433593757102e-10,1.78e-05,7.66350420587375e-05,7.66163300474986e-05,-0.0001934,0.6626231,0.000136,0.8257153,0.0003294,5.87028744032919e-09,6.1605250941424e-05,-9.70493203883495e-06,3.91298701776889e-05,1.00825300970874e-05,1.97874621359223e-05,5.22658914565258e-05,-0.316640352210763,1.14731468216889e-05,4.5554974818862,3.44747572797365e-05,8.29828505442554e-06,1.9019434600641e-06,7.9817945347704e-07,1.1053544697264e-08,4.71747080809739e-10,1.02079496947799e-10,4.12110287841821e-11,1.99992320294901,7.42007859744413e-05,11.5304258364404,80.4329097091704
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_098,98,120,2048,2047.92135981978,2.48696289057663e-10,1.661e-05,8.96731609015758e-05,8.96512653672514e-05,-0.0002011,0.7153595,0.0001582,0.8457356,0.0003593,8.0376580161656e-09,7.4115553999279e-05,2.40040776699029e-05,7.17966551693634e-06,-4.96202650485437e-05,-7.36243427184466e-05,8.93755699991977e-05,-2.34444676582315,1.47368324722012e-05,6.0647747856566,3.76209629529906e-05,1.26480585550189e-05,3.00402365832701e-06,1.07181302132508e-06,1.46486782101906e-08,1.03649370817458e-09,2.47334925880881e-10,7.16930803865328e-11,3.99984640589801,8.93755699991977e-05,12.5802772952022,49.1654672733995
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_099,99,120,2048,2047.92135981978,3.79003906244525e-10,2.866e-06,9.09827676519655e-05,9.09605523508364e-05,-0.0001951,0.2368255,0.0001591,0.3735495,0.0003542,8.27413979873727e-09,7.59432777309801e-05,-9.38377669902913e-05,2.68057964148684e-05,0.000120157378640777,0.000213995145631068,8.8767019325401e-05,2.46260479163738,1.48173140994345e-05,5.99076315237581,4.03712960538946e-05,1.45747715600858e-05,3.79166539487721e-06,1.29220511312009e-06,1.48021466473182e-08,1.15626504904068e-09,3.83517756799785e-10,1.0097227278873e-10,3.99984640589801,8.8767019325401e-05,13.6630374538121,32.9385609773701
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_100,100,120,2048,2047.92135981978,-1.27099609373939e-10,-2.243e-07,5.43222540157677e-05,5.4308990127545e-05,-0.0001264,0.605492,0.0001163,0.459002,0.0002427,2.94957966818387e-09,4.542322948777e-05,-1.82614951456311e-06,4.45744274693481e-05,8.72798058252427e-05,8.91059553398058e-05,5.35054291887268e-05,0.482269498844423,8.44489463360767e-06,6.33583147081403,2.25791199551558e-05,1.00999679754337e-05,1.60720807229049e-06,8.80687294515786e-07,4.81492961539983e-09,9.08057786290104e-10,7.4012880503588e-11,4.83625895710289e-11,3.99984640589801,5.35054291887268e-05,14.1637791503819,46.7657204023364
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_101,101,120,2048,2047.92135981978,3.17822265623265e-10,1.148e-05,8.56221359630071e-05,8.56012295694476e-05,-0.0001982,0.7119414,0.0001729,0.8550133,0.0003711,7.32785188250861e-09,7.17716578301299e-05,6.19840776699029e-05,1.6468295114975e-05,-7.87981553398058e-05,-0.000140782233009709,7.44774222292843e-05,-1.86525752981138,1.51890301350342e-05,4.90336917934017,3.5864169125824e-05,1.15355700345337e-05,3.69621665078485e-06,1.09086694480194e-06,1.31080586153868e-08,9.92140480725185e-10,3.8879833927008e-10,7.67070687770238e-11,1.99992320294901,7.7647727170072e-05,13.0645850016141,30.2900720950124
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_102,102,120,2048,2047.92135981978,-4.58099609376796e-10,-6.9295e-06,7.9858684547638e-05,7.98391854192396e-05,-0.0001698,0.5332236,0.0001581,0.34181,0.0003279,6.37454030135601e-09,6.68131606381804e-05,-3.95326274757282e-05,3.36016027941696e-05,2.72703766990291e-05,6.68030041747573e-05,7.5768743621107e-05,2.91717955111896,1.14280827499165e-05,6.63004856349927,3.74491824572117e-05,1.16049110499533e-05,2.33710742310362e-06,7.66326300173881e-07,1.16313038810045e-08,8.5573820861194e-10,1.50708587211381e-10,3.96942178794807e-11,3.99984640589801,7.5768743621107e-05,10.8641043258122,65.5821615731576
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_103,103,120,2048,2047.92135981978,-6.79804687502134e-10,4.9935e-06,6.77774116722562e-05,6.77608624356022e-05,-0.0001574,0.0615258,0.0001217,0.4316572,0.0002791,4.59171079294056e-09,5.3100652443788e-05,-7.80467642718447e-05,3.93909564476549e-05,9.47576699029126e-05,0.000172804434174757,5.79180367202036e-05,1.12728208390654,1.06520536095851e-05,5.43726485443894,2.94570322369076e-05,7.85812884769907e-06,2.15349159589326e-06,8.4775205375684e-07,8.49993491027763e-09,4.26694296702138e-10,1.32328499030199e-10,4.80375667018028e-11,1.99992320294901,6.21638795239404e-05,13.0268814690435,49.4916722909764
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_104,104,120,2048,2047.92135981978,-3.8084472655892e-10,2.832e-06,7.46610246261096e-05,7.46427946122505e-05,-0.0001688,0.14649,0.0001416,0.8784517,0.0003104,5.57176073492326e-09,6.4284358195075e-05,6.84258252427184e-05,1.11772397873213e-05,-8.14520388349515e-05,-0.00014987786407767,6.34340561636578e-05,-1.81483933217154,1.38299152367488e-05,4.5867277620099,3.11128404721672e-05,1.54586207723657e-05,3.30751881496734e-06,1.06336579088712e-06,8.74729570902262e-09,1.94618633440253e-09,2.99767749123066e-10,7.31290536469312e-11,3.99984640589801,6.34340561636578e-05,13.0743498865448,28.6767695417837
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_105,105,120,2048,2047.92135981978,1.82958984374925e-10,6.3445e-06,8.48376040932775e-05,8.48168892588129e-05,-0.0002479,0.2500096,0.0001662,0.3569473,0.0004141,7.19418094948235e-09,6.479132758871e-05,-2.55940388349515e-05,3.4565840258029e-05,2.11693689320388e-05,4.67634077669903e-05,7.20866226445676e-05,2.79253125913047,1.32936775824722e-05,5.42262456691519,3.84078096273818e-05,1.22227243709186e-05,2.83585481434786e-06,8.4845810017155e-07,1.2908669217477e-08,1.09231253791143e-09,2.63890774197656e-10,4.72690364979497e-11,3.99984640589801,7.20866226445676e-05,10.9803910039642,44.9960800945084
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_106,106,120,2048,2047.92135981978,-1.02524414064209e-10,6.9755e-06,5.93186600404832e-05,5.93041761775698e-05,-0.0001518,0.122075,9.906e-05,0.4824404,0.00025086,3.51712036433622e-09,4.81324471554291e-05,1.15554708737864e-05,2.83940915772728e-05,2.02636077669903e-05,8.70813689320388e-06,5.16164085407873e-05,-0.388893062868717,8.45055491097673e-06,6.10804959948661,2.67488204065962e-05,9.44040492305985e-06,1.92846682422137e-06,6.78456022963826e-07,6.06035871349778e-09,7.44337215765305e-10,1.12756952245206e-10,2.97109333373287e-11,3.99984640589801,5.16164085407873e-05,11.8082971372762,47.7629417741125
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_107,107,120,2048,2047.92135981978,4.83390624999794e-10,1.83e-05,8.67987512182568e-05,8.67775575307954e-05,-0.0001925,0.7817683,0.0001576,0.8828464,0.0003501,7.53063365623896e-09,7.23341365495772e-05,3.8224854368932e-05,6.73377234019417e-06,4.38852524271845e-05,5.66039805825243e-06,7.71287597455168e-05,-3.07296456797432,1.14015229861477e-05,6.7647769370568,3.80780426549232e-05,7.64739132300456e-06,2.05523646065519e-06,7.27635088924922e-07,1.43858473277741e-08,4.69094290918973e-10,1.0937055918543e-10,3.61680450871487e-11,3.99984640589801,7.71287597455168e-05,10.6317082680297,102.068581935095
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_108,108,120,2048,2047.92135981978,6.36767578109194e-11,-3.461e-06,6.20156999471758e-05,6.20005575468004e-05,-0.0001112,0.5918196,0.0001363,0.4585137,0.0002475,3.84421674836893e-09,4.9970141665501e-05,-5.46947475728155e-05,2.62911065413944e-05,9.599e-05,0.000150684747572816,6.38849767794709e-05,1.3491206079964,9.37378011037465e-06,6.81528433841235,2.39690953150335e-05,1.06256379827349e-05,2.32995464371081e-06,8.9674419279718e-07,6.41171974538812e-09,9.93091025526183e-10,1.69158739517896e-10,5.50819971198977e-11,3.99984640589801,6.38849767794709e-05,14.2435489288519,33.021669254465
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_109,109,120,2048,2047.92135981978,1.1073242187556e-10,-5.518e-06,7.07771525844095e-05,7.07598708963898e-05,-0.0001332,0.6875264,0.0001324,0.8696623,0.0002656,5.007151596512e-09,5.8943627225326e-05,9.36860194174757e-05,2.14490603724817e-05,-5.4396640776699e-05,-0.000148082660194175,5.16092806641605e-05,-1.25234646656703,1.34832383937461e-05,3.8276621058075,3.09024460763872e-05,1.48542579162599e-05,3.55631361015238e-06,9.47042788861722e-07,7.9775412743156e-09,1.53509761527834e-09,3.6040894341146e-10,5.58048699145087e-11,3.99984640589801,5.16092806641605e-05,12.8973900420235,22.8551612420384
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_110,110,120,2048,2047.92135981978,9.2317382812254e-10,6.421e-06,8.41716822404845e-05,8.41511300093145e-05,-0.0002096,0.2695416,0.000191,0.3847804,0.0004006,7.08168460809154e-09,6.43615839680481e-05,-5.65228155339807e-07,3.058138348941e-05,2.9749786407767e-05,3.03150145631068e-05,8.02003980778253e-05,2.88991258875592,1.28158652325454e-05,6.25789961279946,3.60716665648376e-05,1.17960948758616e-05,2.29574726487141e-06,7.22824812769037e-07,1.30804569184254e-08,8.4493200456781e-10,1.55343007011252e-10,3.29878329767243e-11,3.99984640589801,8.02003980778253e-05,10.9038712016502,73.9410099040599
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_111,111,120,2048,2047.92135981978,-3.43131347659568e-10,-4.6575e-06,7.36049013860271e-05,7.3586929246067e-05,-0.0001668,0.6303953,0.0001427,0.4267742,0.0003095,5.41524409325405e-09,6.01318093502559e-05,-2.31853825242718e-05,2.81136919254847e-05,5.08392766990291e-05,7.4024659223301e-05,2.6567805008798e-05,0.388849199819087,1.33661495628347e-05,1.98769323083365,3.19205788222164e-05,1.21923733638767e-05,1.54200274229981e-06,7.23510208622354e-07,9.56013310242044e-09,1.08629409756802e-09,7.1236577053489e-11,3.35881672009031e-11,1.99992320294901,7.42392815314414e-05,11.0058212987133,101.563850443998
mdx5Cv_710,saw4Hzhigh_s1_c1_5cv710.csv,high,saw4Hzhigh_s1_c1_5cv710_curve_112,112,120,2048,2047.92135981978,-1.78383789063868e-10,1.5935e-05,8.95869690038064e-05,8.95650945148278e-05,-0.0001772,0.1796944,0.0001631,0.8286451,0.0003403,8.02221419664641e-09,7.5995014419741e-05,4.85663106796117e-05,9.34339023895683e-06,-9.09601941747573e-05,-0.000139526504854369,9.21578629031345e-05,-2.23205106190522,1.43715150461998e-05,6.41253636832669,3.8256705885037e-05,1.34062781515748e-05,4.15382720118685e-06,1.48799184848741e-06,1.44424051635186e-08,9.71193486568659e-10,3.84454328983189e-10,1.29538242637139e-10,3.99984640589801,9.21578629031345e-05,14.7268838317751,29.9879664463452
